qid	competition	timestamp	section	number	original_question	original_answer	original_additional_info
ABC01-02-0378	abc ～the first～	2003/03/30	通常問題	378	1980年代末から続いている、イスラエル占領地におけるパレスチナ人の抵抗運動を何というでしょう？	インティファーダ	
ABC01-02-0379	abc ～the first～	2003/03/30	通常問題	379	秋田県生まれの人で、1905年、十和田湖でヒメマスの養殖に成功した人物といえば誰でしょう？	和井内貞行	
ABC01-02-0380	abc ～the first～	2003/03/30	通常問題	380	コンピュータネットワークを利用して、不特定多数のユーザーが読み書きできる電子掲示板システムをアルファベット３文字で何というでしょう？	ＢＢＳ	
ABC01-02-0381	abc ～the first～	2003/03/30	通常問題	381	堺屋太一の小説の題名から来た言葉で、昭和20年代前半のベビーブームの時に生まれた人々を総称して「何の世代」というでしょう？	団塊の世代	
ABC01-02-0382	abc ～the first～	2003/03/30	通常問題	382	ビール瓶の容量で、大瓶は６３３ｍｌですが、小瓶は何ｍｌでしょう？	３３６ｍｌ	
ABC01-02-0383	abc ～the first～	2003/03/30	通常問題	383	北海道のアイヌ民族に伝わる英雄叙事詩のことを何というでしょう？	ユーカラ	
ABC01-02-0384	abc ～the first～	2003/03/30	通常問題	384	バス、デスカント、アルト、ソプラノなどの種類がある、ここにいる皆さんはおそらく大半の人が触ったことがあるであろう楽器は何？	リコーダー	
ABC01-02-0385	abc ～the first～	2003/03/30	通常問題	385	平安時代の貴族や武士の間で用いられるようになった、自分の名前を図案化した署名を何というでしょう？	花押	
ABC01-02-0386	abc ～the first～	2003/03/30	通常問題	386	役員や社員らが、将来的にあらかじめ決められた価格で自社株を購入できる権利を何というでしょう？	ストックオプション	
ABC01-02-0387	abc ～the first～	2003/03/30	通常問題	387	青森県を流れる奥入瀬（おいらせ）川の水源となっている湖は何湖でしょう？	十和田湖	
ABC01-02-0388	abc ～the first～	2003/03/30	通常問題	388	夏の夜空に「夏の大三角形」を形成する３つの星は、白鳥座の「デネブ」、わし座の「アルタイル」と、こと座の何でしょう？	ベガ	
ABC01-02-0389	abc ～the first～	2003/03/30	通常問題	389	「虎の威を借る狐」と同じ意味の英語のことわざで、ライオンの皮をまとうといわれる動物は何でしょう？	ロバ	
ABC01-02-0390	abc ～the first～	2003/03/30	通常問題	390	腰高、吹寄、雪見、猫間などの種類がある、日本家屋の建具の一つは何でしょう？	障子	
ABC01-02-0392	abc ～the first～	2003/03/30	通常問題	392	相撲の土俵で正面といったら、東西南北どちら側を指すでしょう？	北	
ABC01-02-0393	abc ～the first～	2003/03/30	通常問題	393	病気になっても症状が現れにくいことから「沈黙の臓器」とも呼ばれる、人体の中で最も大きい臓器は何でしょう？	肝臓	
ABC01-02-0394	abc ～the first～	2003/03/30	通常問題	394	海が静かなことを「なぎ」というのに対し、海が荒れることを何というでしょう？	しけ	
ABC01-02-0395	abc ～the first～	2003/03/30	通常問題	395	1917年のロシア革命で退位した、ロマノフ朝最後の皇帝といえば誰でしょう？	ニコライ２世	
ABC01-02-0396	abc ～the first～	2003/03/30	通常問題	396	本名を加藤和枝という、『悲しき口笛』『柔』などのヒット曲を残した昭和の大歌手は誰でしょう？	美空ひばり	
ABC01-02-0397	abc ～the first～	2003/03/30	通常問題	397	ＮＨＫ大河ドラマの第１作『花の生涯』でその生涯が描かれている、幕末の大老は誰でしょう？	井伊直弼	
ABC01-02-0398	abc ～the first～	2003/03/30	通常問題	398	国家公務員の給与水準を100としたときの地方公務員の給与を表わす指数を何というでしょう？	ラスパイレス指数	
ABC01-02-0399	abc ～the first～	2003/03/30	通常問題	399	作家の命日で、「河童忌」といったら芥川竜之介ですが、「桜桃忌」といったら誰の命日のことでしょう？	太宰治	
ABC01-02-0400	abc ～the first～	2003/03/30	通常問題	400	柔道で、試合開始の合図は「はじめ」ですが、試合終了の合図は何でしょう？	それまで	
ABC01-02-0401	abc ～the first～	2003/03/30	通常問題	401	窒素・カリウムと共に肥料の三要素とされる、原子番号１５番、元素記号Ｐの元素は何でしょう？	リン	
ABC01-02-0402	abc ～the first～	2003/03/30	通常問題	402	訪問販売や通信販売などで、購入から８日以内に無償で契約解除できる制度を何というでしょう？	クーリング・オフ	
ABC01-02-0403	abc ～the first～	2003/03/30	通常問題	403	1350年に建国され、スコータイ (Sukhothai) 、アユタヤ (Ayuddhaya) 、トンブリー (Thonburi) の時代を経て、現在は首都をバンコク (Bangkok) に置く東南アジアの国はどこでしょう？	タイ (Thailand)	
ABC01-02-0404	abc ～the first～	2003/03/30	通常問題	404	「有機物」「無機物」などというときの有機・無機とは、どんな物質の有無をいったものでしょう？	炭素	
ABC01-02-0405	abc ～the first～	2003/03/30	通常問題	405	人を怒らせることを「逆鱗に触れる」などといいますが、この「逆鱗」とは、想像上のどんな動物の鱗のことでしょう？	竜	
ABC01-02-0406	abc ～the first～	2003/03/30	通常問題	406	ダッフルコートの特徴である、ひもをかけてとめる木のボタンのことを何というでしょう？	トッグル	
ABC01-02-0407	abc ～the first～	2003/03/30	通常問題	407	秀吉の側室として君臨した淀君の母親は「お市の方」ですが、父親は誰でしょう？	浅井（あざい）長政	
ABC01-02-0408	abc ～the first～	2003/03/30	通常問題	408	相撲で場所入りした力士が出場する用意をする控え室を何というでしょう？	支度部屋	
ABC01-02-0409	abc ～the first～	2003/03/30	通常問題	409	スペースシャトルの打ち上げが行われるケネディ宇宙センターがあるのはアメリカの何州でしょう？	フロリダ州	
ABC01-02-0410	abc ～the first～	2003/03/30	通常問題	410	ロンドンのテムズ川のほとりにあったコーヒー店の主人が１７世紀に設立した、イギリスの保険機構のことをその主人の名にちなんで何というでしょう？	ロイズ	
ABC01-02-0411	abc ～the first～	2003/03/30	通常問題	411	アメリカ合衆国カンザス州にある小さい田舎町・レバノンが１８９８年に認可されたのは、アメリカの何でしょう？	ど真ん中	
ABC01-02-0412	abc ～the first～	2003/03/30	通常問題	412	音楽記号で、ヘ音記号のもととなったアルファベットはFですが、ト音記号のもととなったアルファベットは何でしょう？	Ｇ	
ABC01-02-0413	abc ～the first～	2003/03/30	通常問題	413	ミュージカル映画『ウェストサイドストーリー』で、対立する二つの不良少年グループといえば「ジェット団」と何団でしょう？	シャーク団	
ABC01-02-0414	abc ～the first～	2003/03/30	通常問題	414	タイでは191番、イギリスでは999番、アメリカでは911番、そして日本では110番で緊急呼び出しするのはどんな人達でしょう？	警察	
ABC01-02-0415	abc ～the first～	2003/03/30	通常問題	415	日本人としては辻仁成（ひとなり）が唯一の受賞者である、審査員が全員女性であることで知られるフランスの文学賞は何でしょう	フェミナ賞	
ABC01-02-0416	abc ～the first～	2003/03/30	通常問題	416	剣道で、竹刀を操作するための握り方、振り方などを総称して何というでしょう？	手の内	
ABC01-02-0417	abc ～the first～	2003/03/30	通常問題	417	タチバナ家の４人家族を主人公とした、けらえいこのマンガは何でしょう？	あたしンち	
ABC01-02-0418	abc ～the first～	2003/03/30	通常問題	418	フレックスタイム制において、従業員全員が出社していなければいけない時間を何タイムというでしょう？	コアタイム	
ABC01-02-0419	abc ～the first～	2003/03/30	通常問題	419	旧ソ連時代にはレニングラードとよばれていた、帝政ロシアの首都でもあるこの都市は何でしょう?	サンクトペテルブルク	
ABC01-02-0420	abc ～the first～	2003/03/30	通常問題	420	２桁の素数で最も小さいのは１１ですが、最も大きいのはいくつでしょう？	97	
ABC01-02-0421	abc ～the first～	2003/03/30	通常問題	421	ことわざで､何かことが起こると意外なところに影響が及ぶことを、風が吹けば何屋がもうかるというでしょう？	（風が吹けば）桶屋が儲かる	
ABC01-02-0422	abc ～the first～	2003/03/30	通常問題	422	馬の肉を使ったお鍋は「桜鍋」ですが、猪の肉を使ったお鍋のことを、同じく花を使って何鍋というでしょう？	ボタン鍋	
ABC01-02-0423	abc ～the first～	2003/03/30	通常問題	423	ハンニバルが象に乗ってアルプス越えをしたという逸話が残っている、ローマとカルタゴの間で闘われた戦争は何でしょう？	ポエニ戦争	
ABC01-02-0424	abc ～the first～	2003/03/30	通常問題	424	スノーボードで、左足が前にくる姿勢をレギュラーというのに対し、右足が前にくる姿勢を何というでしょう？	グーフィー	
